token,logprob_actual,logprob_max,entropy,most_likely_token
Ġschw,-3.65234375,-0.61328125,2.625,Ġmir
ier,-0.0009531974792480469,-0.0009531974792480469,0.0098876953125,ier
iger,-1.7275390625,-0.1966552734375,0.475341796875,ig
ĠfÃ¼r,-1.4765625,-0.7421875,1.181640625,Ġwird
Ġmich,-0.0035991668701171875,-0.0035991668701171875,0.035888671875,Ġmich
Ġist,-0.260498046875,-0.260498046875,0.67431640625,Ġist
",",-0.07464599609375,-0.07464599609375,0.55419921875,","
Ġden,-3.876953125,-1.720703125,4.1015625,Ġmich
ĠKop,-2.77734375,-1.21484375,3.71484375,ĠÃľber
f,-0.0008492469787597656,-0.0008492469787597656,0.009429931640625,f
Ġklar,-3.97265625,-0.87841796875,2.359375,Ġaus
Ġzu,-0.0634765625,-0.0634765625,0.326171875,Ġzu
Ġbeh,-1.96875,-1.015625,1.5546875,Ġhalten
alten,-8.308887481689453e-05,-8.308887481689453e-05,0.001049041748046875,alten
.,-0.5595703125,-0.5595703125,1.4208984375,.
ĠAber,-3.666015625,-1.1826171875,3.826171875,ĠIch
Ġich,-0.74951171875,-0.74951171875,2.91015625,Ġich
Ġvers,-2.931640625,-1.7431640625,3.380859375,Ġhabe
uche,-0.004573822021484375,-0.004573822021484375,0.038360595703125,uche
",",-0.97998046875,-0.97998046875,2.947265625,","
Ġmir,-2.103515625,-1.470703125,3.7890625,Ġmich
ĠHilfe,-3.787109375,-1.9658203125,3.951171875,ĠZeit
Ġzu,-0.0989990234375,-0.0989990234375,0.52490234375,Ġzu
Ġsuchen,-1.095703125,-0.423828125,0.71728515625,Ġh
Ġund,-1.2001953125,-0.62255859375,1.314453125,","
Ġach,-4.89453125,-1.783203125,4.5234375,Ġmich
te,-0.81494140625,-0.59619140625,0.7373046875,ts
Ġsehr,-3.919921875,-1.068359375,2.05859375,Ġauf
Ġdarauf,-1.046875,-0.78125,1.37109375,Ġauf
",",-0.0189208984375,-0.0189208984375,0.146484375,","
Ġauf,-3.556640625,-1.0400390625,2.73046875,Ġdass
Ġmich,-0.56103515625,-0.56103515625,1.2529296875,Ġmich
Ġselbst,-1.4423828125,-1.2705078125,1.708984375,Ġzu
Ġzu,-0.6298828125,-0.6298828125,1.3505859375,Ġzu
ĠhÃ¶,-1.9423828125,-0.17626953125,0.5263671875,Ġach
ren,-0.0009303092956542969,-0.0009303092956542969,0.00945281982421875,ren
.,-0.962890625,-0.962890625,1.6376953125,.
ĠEs,-3.462890625,-1.322265625,4.20703125,ĠIch
Ġgibt,-1.5048828125,-1.3017578125,2.791015625,Ġist
ĠPh,-3.572265625,-2.408203125,4.28515625,ĠMom
as,-0.01151275634765625,-0.01151275634765625,0.07720947265625,as
en,-6.878376007080078e-05,-6.878376007080078e-05,0.00092315673828125,en
",",-0.10345458984375,-0.10345458984375,0.49658203125,","
Ġin,-0.060302734375,-0.060302734375,0.349365234375,Ġin
Ġdenen,-0.00278472900390625,-0.00278472900390625,0.0255279541015625,Ġdenen
Ġich,-0.2861328125,-0.2861328125,1.1953125,Ġich
Ġdas,-3.63671875,-1.19140625,4.08203125,Ġmich
ĠGef,-0.33837890625,-0.33837890625,2.03515625,ĠGef
Ã¼hl,-0.0010709762573242188,-0.0010709762573242188,0.0110015869140625,Ã¼hl
Ġhabe,-0.01474761962890625,-0.01474761962890625,0.12237548828125,Ġhabe
",",-0.0109405517578125,-0.0109405517578125,0.10546875,","
Ġdass,-1.291015625,-1.291015625,3.548828125,Ġdass
Ġich,-0.6279296875,-0.6279296875,2.07421875,Ġich
Ġeine,-4.84765625,-1.88671875,4.3125,Ġmich
Ġkur,-5.18359375,-1.2294921875,4.32421875,ĠPause
ze,-0.0017719268798828125,-0.0017719268798828125,0.0187530517578125,ze
ĠAus,-1.26953125,-0.45703125,1.212890625,ĠPause
zeit,-0.0008335113525390625,-0.0008335113525390625,0.00836181640625,zeit
Ġbra,-0.29052734375,-0.29052734375,1.220703125,Ġbra
uche,-0.01200103759765625,-0.01200103759765625,0.07440185546875,uche
",",-0.7509765625,-0.7509765625,1.427734375,","
Ġum,-1.080078125,-1.080078125,2.83984375,Ġum
Ġmich,-0.93017578125,-0.93017578125,3.091796875,Ġmich
Ġwieder,-2.2734375,-1.1484375,2.87890625,Ġzu
Ġzu,-0.826171875,-0.826171875,2.62109375,Ġzu
Ġsort,-3.568359375,-0.9833984375,2.345703125,Ġs
ieren,-8.618831634521484e-05,-8.618831634521484e-05,0.001068115234375,ieren
.,-0.5498046875,-0.5498046875,1.42578125,.
ĠAber,-2.783203125,-1.6806640625,3.533203125,ĠIch
Ġins,-5.24609375,-1.060546875,3.365234375,Ġich
ges,-0.0177001953125,-0.0177001953125,0.1300048828125,ges
amt,-0.00036525726318359375,-0.00036525726318359375,0.0034580230712890625,amt
Ġden,-3.771484375,-1.8095703125,3.8203125,Ġbin
ke,-0.004444122314453125,-0.004444122314453125,0.03363037109375,ke
Ġich,-0.006366729736328125,-0.006366729736328125,0.0513916015625,Ġich
",",-0.10394287109375,-0.10394287109375,0.6728515625,","
Ġdass,-0.147705078125,-0.147705078125,0.82470703125,Ġdass
Ġich,-0.5078125,-0.5078125,1.7109375,Ġich
Ġpsych,-7.05078125,-2.39453125,4.44140625,Ġmich
isch,-0.0301666259765625,-0.0301666259765625,0.175048828125,isch
Ġges,-3.544921875,-1.7236328125,3.755859375,Ġsehr
und,-0.0916748046875,-0.0916748046875,0.3427734375,und
Ġbin,-0.1705322265625,-0.1705322265625,0.84326171875,Ġbin
",",-2.287109375,-1.0068359375,1.8994140625,.
Ġsol,-4.40234375,-1.5966796875,3.25390625,Ġweil
ange,-0.006290435791015625,-0.006290435791015625,0.044525146484375,ange
Ġich,-0.18994140625,-0.18994140625,0.9765625,Ġich
Ġmir,-2.580078125,-1.7919921875,4.1484375,Ġmich
Ġgen,-3.814453125,-2.166015625,3.9453125,ĠHilfe
ug,-0.443603515625,-0.443603515625,0.68115234375,ug
ĠZeit,-0.50439453125,-0.50439453125,2.140625,ĠZeit
ĠfÃ¼r,-1.146484375,-0.787109375,1.5673828125,Ġneh
Ġmich,-0.0911865234375,-0.0911865234375,0.5751953125,Ġmich
Ġneh,-0.8662109375,-0.7099609375,1.1484375,Ġselbst
me,-0.00018548965454101562,-0.00018548965454101562,0.0022907257080078125,me
.,-1.318359375,-1.162109375,1.8291015625,Ġund

New Section
token,logprob_actual,logprob_max,entropy,most_likely_token
B,-3.560546875,-1.810546875,4.6640625,1
:,-11.3125,-1.4150390625,2.98046875,und
ĠNe,-6.8515625,-2.365234375,6.8671875,Ġ
in,-3.001953125,-2.283203125,3.919921875,um
",",-0.59375,-0.59375,1.8115234375,","
Ġbisher,-7.2265625,-1.826171875,4.5390625,Ġich
Ġnicht,-0.9208984375,-0.9208984375,2.806640625,Ġnicht
.,-0.8173828125,-0.8173828125,1.666015625,.

New Section
token,logprob_actual,logprob_max,entropy,most_likely_token
B,-3.5546875,-1.8115234375,4.6640625,1
:,-11.3203125,-1.4072265625,2.974609375,und
ĠAuf,-6.3515625,-2.3515625,6.859375,Ġ
Ġdiesem,-7.234375,-1.8505859375,4.12109375,Ġdie
ĠBild,-3.908203125,-1.8779296875,5.078125,ĠWe
Ġsieht,-2.111328125,-1.501953125,3.72265625,Ġist
Ġman,-0.058868408203125,-0.058868408203125,0.480712890625,Ġman
Ġeine,-2.20703125,-2.00390625,4.28515625,Ġdie
ĠGr,-3.263671875,-2.833984375,6.30078125,ĠFrau
uppe,-0.07427978515625,-0.07427978515625,0.414306640625,uppe
Ġvon,-0.304443359375,-0.304443359375,1.94140625,Ġvon
ĠPersonen,-2.716796875,-1.0927734375,4.15625,ĠMenschen
",",-0.5751953125,-0.5751953125,2.154296875,","
Ġdie,-0.212158203125,-0.212158203125,1.3076171875,Ġdie
Ġauf,-2.6328125,-1.5693359375,4.00390625,Ġsich
Ġeinem,-1.3115234375,-1.1005859375,2.501953125,Ġeiner
ĠMarkt,-5.0234375,-3.140625,5.58984375,ĠFeld
Ġstehen,-2.228515625,-1.580078125,4.15625,Ġin
.,-0.64892578125,-0.64892578125,1.40625,.
ĠEs,-2.251953125,-1.470703125,3.263671875,ĠDie
Ġist,-1.0380859375,-1.0380859375,2.033203125,Ġist
Ġein,-1.076171875,-1.076171875,3.54296875,Ġein
Ġle,-4.75390625,-2.35546875,4.55078125,Ġwarmer
b,-0.048858642578125,-0.048858642578125,0.283203125,b
ha,-0.6591796875,-0.6591796875,1.037109375,ha
fter,-0.0007348060607910156,-0.0007348060607910156,0.007244110107421875,fter
ĠOrt,-1.9326171875,-0.94873046875,2.357421875,ĠMarkt
",",-0.53369140625,-0.53369140625,1.3720703125,","
Ġmit,-3.015625,-0.305419921875,1.166015625,Ġan
Ġvielen,-0.1744384765625,-0.1744384765625,0.984375,Ġvielen
ĠSt,-3.203125,-0.98388671875,2.33203125,ĠMenschen
Ã¤nd,-0.005748748779296875,-0.005748748779296875,0.051361083984375,Ã¤nd
en,-0.00015079975128173828,-0.00015079975128173828,0.0018253326416015625,en
Ġund,-0.364990234375,-0.364990234375,0.81982421875,Ġund
Ġbun,-3.8125,-0.96875,2.9375,ĠMenschen
ten,-0.111083984375,-0.111083984375,0.355224609375,ten
ĠW,-2.10546875,-0.62109375,2.279296875,ĠFar
aren,-0.033355712890625,-0.033355712890625,0.2117919921875,aren
.,-0.25439453125,-0.25439453125,0.9755859375,.
ĠIn,-2.0859375,-1.0234375,2.734375,ĠDie
Ġder,-0.025238037109375,-0.025238037109375,0.1824951171875,Ġder
ĠMit,-0.09710693359375,-0.09710693359375,0.58154296875,ĠMit
te,-0.00010466575622558594,-0.00010466575622558594,0.0012969970703125,te
Ġsieht,-2.685546875,-0.7001953125,1.685546875,Ġdes
Ġman,-0.0021839141845703125,-0.0021839141845703125,0.023956298828125,Ġman
Ġeine,-0.9892578125,-0.9267578125,1.6435546875,Ġeinen
ĠÃ¤l,-4.4375,-0.927734375,2.54296875,ĠGr
tere,-0.001972198486328125,-0.001972198486328125,0.01526641845703125,tere
ĠFrau,-0.2406005859375,-0.2406005859375,0.6982421875,ĠFrau
",",-0.2186279296875,-0.2186279296875,0.75634765625,","
Ġdie,-0.040496826171875,-0.040496826171875,0.30029296875,Ġdie
Ġgerade,-4.18359375,-1.9013671875,3.771484375,Ġein
Ġeine,-2.123046875,-1.5595703125,3.07421875,Ġetwas
ĠMel,-4.640625,-2.546875,4.98046875,ĠK
one,-0.034271240234375,-0.034271240234375,0.209716796875,one
Ġaus,-3.8125,-0.9365234375,2.029296875,Ġk
w,-2.291015625,-0.7900390625,2.05859375,Ġeinem
Ã¤hlt,-0.00806427001953125,-0.00806427001953125,0.05810546875,Ã¤hlt
.,-0.2235107421875,-0.2235107421875,0.7705078125,.
ĠSie,-0.9208984375,-0.9208984375,2.51953125,ĠSie
ĠtrÃ¤,-3.53515625,-1.3154296875,2.85546875,Ġsche
gt,-0.0017223358154296875,-0.0017223358154296875,0.0134124755859375,gt
Ġeine,-1.47265625,-0.55126953125,1.1201171875,Ġein
Ġeinf,-5.18359375,-1.912109375,3.904296875,Ġtradition
ache,-0.0036945343017578125,-0.0036945343017578125,0.0284576416015625,ache
",",-1.42578125,-0.95654296875,2.21875,ĠKle
Ġaber,-1.056640625,-1.056640625,2.6875,Ġaber
Ġstil,-5.828125,-0.62548828125,2.396484375,Ġsa
vol,-0.0162811279296875,-0.0162811279296875,0.0933837890625,vol
le,-8.666515350341797e-05,-8.666515350341797e-05,0.0009813308715820312,le
ĠKle,-0.293701171875,-0.293701171875,1.2373046875,ĠKle
id,-0.00189208984375,-0.00189208984375,0.0147247314453125,id
ung,-0.0003924369812011719,-0.0003924369812011719,0.0038356781005859375,ung
.,-1.0380859375,-1.0380859375,1.546875,.
ĠLinks,-3.296875,-1.7578125,2.978515625,ĠDie
Ġsieht,-3.521484375,-0.537109375,1.3681640625,Ġvon
Ġman,-0.0010385513305664062,-0.0010385513305664062,0.012115478515625,Ġman
Ġeinen,-0.492431640625,-0.492431640625,1.408203125,Ġeinen
Ġj,-0.60546875,-0.60546875,1.71875,Ġj
ungen,-0.0557861328125,-0.0557861328125,0.21142578125,ungen
ĠMann,-0.01207733154296875,-0.01207733154296875,0.10943603515625,ĠMann
",",-0.142333984375,-0.142333984375,0.489990234375,","
Ġder,-0.0089111328125,-0.0089111328125,0.08087158203125,Ġder
Ġmit,-3.25390625,-1.6298828125,3.1015625,Ġihr
Ġeinem,-0.9755859375,-0.9755859375,2.291015625,Ġeinem
ĠVer,-3.7578125,-2.71875,5.16015625,ĠK
k,-0.0038394927978515625,-0.0038394927978515625,0.035003662109375,k
Ã¤,-8.130073547363281e-05,-8.130073547363281e-05,0.0009222030639648438,Ã¤
u,-9.441375732421875e-05,-9.441375732421875e-05,0.00115966796875,u
fer,-0.00012230873107910156,-0.00012230873107910156,0.001373291015625,fer
Ġspr,-0.56005859375,-0.56005859375,1.6875,Ġspr
icht,-0.00018155574798583984,-0.00018155574798583984,0.0018978118896484375,icht
",",-1.9775390625,-0.258544921875,0.73486328125,.
Ġder,-2.939453125,-0.65771484375,1.6708984375,Ġum
Ġgerade,-2.302734375,-1.310546875,3.4609375,Ġihm
ĠTom,-5.671875,-0.734375,2.56640625,Ġeine
aten,-0.0045013427734375,-0.0045013427734375,0.0335693359375,aten
Ġin,-3.791015625,-0.869140625,1.6162109375,Ġan
Ġeine,-1.7451171875,-1.4169921875,2.5234375,Ġeiner
ĠT,-3.890625,-0.71826171875,1.9599609375,ĠK
Ã¼,-0.012908935546875,-0.012908935546875,0.095458984375,Ã¼
te,-0.00015854835510253906,-0.00015854835510253906,0.0017919540405273438,te
Ġpack,-1.166015625,-0.80615234375,1.77734375,Ġleg
t,-0.00600433349609375,-0.00600433349609375,0.03778076171875,t
.,-0.042236328125,-0.042236328125,0.20947265625,.
ĠIm,-3.427734375,-0.51318359375,2.0546875,ĠRe
ĠH,-0.0265350341796875,-0.0265350341796875,0.175048828125,ĠH
inter,-0.00025653839111328125,-0.00025653839111328125,0.0026912689208984375,inter
grund,-0.0005283355712890625,-0.0005283355712890625,0.005340576171875,grund
Ġsieht,-0.2578125,-0.2578125,1.0849609375,Ġsieht
Ġman,-0.0006642341613769531,-0.0006642341613769531,0.00801849365234375,Ġman
Ġweitere,-2.201171875,-1.576171875,2.669921875,Ġeine
ĠMarkt,-3.181640625,-1.134765625,2.1640625,ĠPersonen
stÃ¤nd,-0.065673828125,-0.065673828125,0.292236328125,stÃ¤nd
e,-0.0007252693176269531,-0.0007252693176269531,0.006855010986328125,e
",",-0.837890625,-0.837890625,1.3310546875,","
Ġdie,-1.6953125,-1.1484375,2.158203125,Ġan
Ġmit,-1.0126953125,-1.0126953125,2.919921875,Ġmit
ĠObst,-2.5078125,-1.4296875,2.9921875,Ġbun
Ġund,-0.1187744140625,-0.1187744140625,0.413330078125,Ġund
ĠGem,-0.0026378631591796875,-0.0026378631591796875,0.0260162353515625,ĠGem
Ã¼,-0.00013315677642822266,-0.00013315677642822266,0.0015716552734375,Ã¼
se,-0.0005393028259277344,-0.0005393028259277344,0.0057525634765625,se
Ġvoll,-3.064453125,-0.267578125,1.1083984375,Ġgef
Ġsind,-3.298828125,-0.439697265625,1.201171875,gest
.,-0.3564453125,-0.3564453125,0.77734375,.
ĠDer,-3.44921875,-1.3720703125,3.201171875,ĠEs
ĠH,-4.18359375,-0.892578125,2.7890625,Ġjunge
immel,-2.24609375,-0.2469482421875,0.81982421875,inter
Ġist,-0.24755859375,-0.24755859375,1.2470703125,Ġist
Ġbew,-2.701171875,-1.552734375,3.697265625,Ġbl
Ã¶l,-0.0018558502197265625,-0.0018558502197265625,0.0156707763671875,Ã¶l
kt,-0.0001609325408935547,-0.0001609325408935547,0.0018634796142578125,kt
",",-0.95849609375,-0.95849609375,1.373046875,","
Ġund,-1.4794921875,-1.2294921875,2.603515625,Ġaber
Ġes,-1.064453125,-1.064453125,2.240234375,Ġes
Ġsieht,-1.2705078125,-1.2705078125,2.302734375,Ġsieht
Ġaus,-1.5126953125,-1.0439453125,1.7158203125,Ġso
",",-0.2568359375,-0.2568359375,0.72265625,","
Ġals,-0.005138397216796875,-0.005138397216796875,0.040924072265625,Ġals
ĠwÃ¼rde,-0.7275390625,-0.7275390625,1.361328125,ĠwÃ¼rde
Ġes,-0.5126953125,-0.5126953125,1.4326171875,Ġes
Ġbald,-0.369873046875,-0.369873046875,1.193359375,Ġbald
Ġreg,-0.2490234375,-0.2490234375,0.736328125,Ġreg
nen,-0.0029468536376953125,-0.0029468536376953125,0.0225677490234375,nen
.,-0.323486328125,-0.323486328125,0.830078125,.
ĠEs,-3.43359375,-1.61328125,3.384765625,ĠDie
Ġsche,-2.57421875,-0.54345703125,1.865234375,Ġist
int,-0.0028553009033203125,-0.0028553009033203125,0.0199127197265625,int
Ġein,-1.8076171875,-0.58837890625,1.8525390625,","
ĠschÃ¶,-3.412109375,-1.7314453125,3.58203125,Ġson
ner,-0.01309967041015625,-0.01309967041015625,0.07257080078125,ner
",",-1.2919921875,-1.2294921875,2.224609375,ĠTag
Ġaber,-0.373291015625,-0.373291015625,1.455078125,Ġaber
Ġauch,-0.9013671875,-0.9013671875,3.05078125,Ġauch
Ġsehr,-3.09765625,-1.62890625,3.197265625,Ġein
Ġbesch,-2.24609375,-0.83984375,2.3359375,Ġgesch
Ã¤ft,-0.004547119140625,-0.004547119140625,0.03515625,Ã¤ft
ig,-0.0043182373046875,-0.0043182373046875,0.033355712890625,ig
ter,-0.004669189453125,-0.004669189453125,0.03985595703125,ter
ĠTag,-0.80810546875,-0.80810546875,1.5732421875,ĠTag
Ġzu,-0.64599609375,-0.64599609375,1.2236328125,Ġzu
Ġsein,-0.0011434555053710938,-0.0011434555053710938,0.0130157470703125,Ġsein
.,-1.11328125,-1.11328125,1.3662109375,.

New Section
token,logprob_actual,logprob_max,entropy,most_likely_token
B,-3.5546875,-1.8115234375,4.6640625,1
:,-11.3203125,-1.4072265625,2.974609375,und
ĠAuf,-6.3515625,-2.3515625,6.859375,Ġ
Ġdiesem,-7.234375,-1.8505859375,4.12109375,Ġdie
ĠBild,-3.908203125,-1.8779296875,5.078125,ĠWe
Ġsieht,-2.111328125,-1.501953125,3.72265625,Ġist
Ġman,-0.058868408203125,-0.058868408203125,0.480712890625,Ġman
Ġeinen,-2.20703125,-2.00390625,4.28515625,Ġdie
ĠMann,-2.521484375,-2.521484375,6.234375,ĠMann
Ġund,-2.91796875,-0.72314453125,2.236328125,","
Ġeine,-0.212890625,-0.212890625,1.0576171875,Ġeine
ĠFrau,-0.0537109375,-0.0537109375,0.513671875,ĠFrau
",",-0.8017578125,-0.8017578125,2.330078125,","
Ġdie,-0.20751953125,-0.20751953125,1.2353515625,Ġdie
Ġzusammen,-3.376953125,-1.7451171875,4.109375,Ġsich
Ġauf,-1.462890625,-1.462890625,3.712890625,Ġauf
Ġeiner,-0.94921875,-0.94921875,1.5966796875,Ġeiner
ĠBank,-0.875,-0.875,2.59375,ĠBank
Ġsit,-0.2237548828125,-0.2237548828125,1.111328125,Ġsit
zen,-0.0088653564453125,-0.0088653564453125,0.058258056640625,zen
.,-0.281005859375,-0.281005859375,1.0751953125,.
ĠDer,-1.283203125,-1.150390625,2.5859375,ĠDie
ĠMann,-0.01444244384765625,-0.01444244384765625,0.1494140625,ĠMann
Ġist,-2.046875,-0.79736328125,2.34375,Ġhat
Ġin,-2.6796875,-2.296875,4.6640625,Ġmit
Ġeinem,-1.849609375,-1.333984375,3.04296875,Ġein
ĠAn,-2.052734375,-1.529296875,3.3515625,Ġdunk
zug,-0.00307464599609375,-0.00307464599609375,0.027435302734375,zug
Ġund,-1.07421875,-0.57421875,1.083984375,Ġgek
Ġsch,-6.43359375,-0.90869140625,1.96484375,Ġhat
aut,-0.427490234375,-0.427490234375,1.134765625,aut
Ġauf,-3.1953125,-1.8193359375,3.681640625,Ġin
Ġsein,-2.857421875,-1.373046875,2.35546875,Ġseine
ĠHandy,-0.406005859375,-0.406005859375,1.1025390625,ĠHandy
.,-0.427978515625,-0.427978515625,0.91943359375,.
ĠDie,-0.050262451171875,-0.050262451171875,0.38671875,ĠDie
ĠFrau,-0.0032501220703125,-0.0032501220703125,0.03765869140625,ĠFrau
ĠtrÃ¤,-2.13671875,-0.79296875,1.9482421875,Ġist
gt,-0.0006165504455566406,-0.0006165504455566406,0.006427764892578125,gt
Ġein,-0.456298828125,-0.456298828125,1.080078125,Ġein
Ġsom,-4.91015625,-0.5439453125,2.26171875,ĠKle
mer,-0.002216339111328125,-0.002216339111328125,0.01953125,mer
liches,-0.01473236083984375,-0.01473236083984375,0.10137939453125,liches
ĠKle,-0.08758544921875,-0.08758544921875,0.53466796875,ĠKle
id,-0.0009202957153320312,-0.0009202957153320312,0.0100860595703125,id
Ġund,-0.06463623046875,-0.06463623046875,0.349853515625,Ġund
Ġsch,-0.76318359375,-0.76318359375,2.1640625,Ġsch
aut,-0.003688812255859375,-0.003688812255859375,0.03424072265625,aut
Ġnach,-3.546875,-1.6484375,3.1328125,Ġin
den,-0.9853515625,-0.9853515625,1.5869140625,den
k,-0.0005440711975097656,-0.0005440711975097656,0.006420135498046875,k
lich,-0.0002532005310058594,-0.0002532005310058594,0.0030078887939453125,lich
Ġin,-0.7412109375,-0.7412109375,1.958984375,Ġin
Ġdie,-0.2000732421875,-0.2000732421875,0.58544921875,Ġdie
ĠFer,-0.291259765625,-0.291259765625,0.97509765625,ĠFer
ne,-0.00011646747589111328,-0.00011646747589111328,0.0014181137084960938,ne
.,-0.453857421875,-0.453857421875,0.96435546875,.
ĠSie,-2.427734375,-1.740234375,3.759765625,ĠEs
Ġsche,-2.158203125,-0.8291015625,2.39453125,Ġsit
int,-0.984375,-0.46875,0.6669921875,inen
Ġin,-2.685546875,-1.5693359375,3.185546875,ĠÃ¼ber
Ġeiner,-4.09375,-0.17822265625,0.98583984375,ĠGed
Ġanderen,-5.19921875,-1.8564453125,4.55859375,ĠStadt
ĠWelt,-0.17578125,-0.17578125,0.86474609375,ĠWelt
Ġzu,-0.0215606689453125,-0.0215606689453125,0.17919921875,Ġzu
Ġsein,-0.19921875,-0.19921875,0.68115234375,Ġsein
",",-2.275390625,-0.9794921875,1.642578125,.
ĠwÃ¤hrend,-0.252685546875,-0.252685546875,1.1767578125,ĠwÃ¤hrend
Ġder,-0.189208984375,-0.189208984375,0.63037109375,Ġder
ĠMann,-0.00154876708984375,-0.00154876708984375,0.0189208984375,ĠMann
Ġab,-7.0390625,-1.1083984375,3.171875,Ġin
g,-0.192626953125,-0.192626953125,0.533203125,g
elen,-0.0004818439483642578,-0.0004818439483642578,0.005031585693359375,elen
kt,-0.0011510848999023438,-0.0011510848999023438,0.0093231201171875,kt
Ġist,-0.18896484375,-0.18896484375,0.83935546875,Ġist
.,-0.84375,-0.84375,1.537109375,.
ĠIm,-5.57421875,-1.705078125,3.841796875,ĠEs
ĠH,-0.0537109375,-0.0537109375,0.318603515625,ĠH
inter,-0.00113677978515625,-0.00113677978515625,0.0103302001953125,inter
grund,-0.0010957717895507812,-0.0010957717895507812,0.01030731201171875,grund
Ġist,-1.75390625,-0.58251953125,1.5078125,Ġsieht
Ġein,-0.837890625,-0.837890625,1.3447265625,Ġein
ĠPark,-1.7919921875,-1.1044921875,3.416015625,ĠSee
Ġzu,-0.2130126953125,-0.2130126953125,0.78955078125,Ġzu
Ġsehen,-0.1090087890625,-0.1090087890625,0.34130859375,Ġsehen
",",-0.904296875,-0.904296875,1.3759765625,","
Ġmit,-3.46875,-0.65673828125,1.7421875,Ġder
ĠB,-1.06640625,-1.06640625,2.560546875,ĠB
Ã¤,-0.0198211669921875,-0.0198211669921875,0.10614013671875,Ã¤
umen,-0.0002551078796386719,-0.0002551078796386719,0.0027370452880859375,umen
Ġund,-0.1473388671875,-0.1473388671875,0.459228515625,Ġund
Ġeinem,-1.98046875,-1.43359375,2.861328125,ĠGr
Ġkleinen,-1.822265625,-1.416015625,2.71484375,ĠSee
ĠSee,-1.3173828125,-0.86474609375,1.7314453125,ĠTe
.,-0.41943359375,-0.41943359375,1.0107421875,.
ĠDie,-1.5849609375,-1.1865234375,3.123046875,ĠEs
ĠSt,-1.689453125,-1.689453125,3.19140625,ĠSt
imm,-0.0014791488647460938,-0.0014791488647460938,0.01453399658203125,imm
ung,-0.0018100738525390625,-0.0018100738525390625,0.0152587890625,ung
Ġwir,-2.552734375,-0.56787109375,1.623046875,Ġist
kt,-0.0007719993591308594,-0.0007719993591308594,0.0082550048828125,kt
Ġein,-4.2890625,-1.087890625,2.79296875,Ġfried
Ġb,-1.3701171875,-0.52685546875,0.9814453125,Ġwenig
iss,-2.8848648071289062e-05,-2.8848648071289062e-05,0.00037479400634765625,iss
chen,-3.6716461181640625e-05,-3.6716461181640625e-05,0.0004684925079345703,chen
Ġmelanch,-0.45068359375,-0.45068359375,1.58984375,Ġmelanch
ol,-0.0007905960083007812,-0.0007905960083007812,0.00740814208984375,ol
isch,-0.0165557861328125,-0.0165557861328125,0.1085205078125,isch
",",-0.73095703125,-0.73095703125,1.3984375,","
Ġals,-1.126953125,-0.68896484375,1.55078125,Ġaber
Ġob,-0.654296875,-0.654296875,1.6572265625,Ġob
Ġbeide,-2.255859375,-0.83349609375,2.119140625,Ġdie
ĠMenschen,-4.46875,-1.2900390625,3.349609375,Ġetwas
Ġin,-1.91015625,-1.61328125,3.244140625,Ġetwas
ĠGed,-0.7890625,-0.7890625,1.7314453125,ĠGed
anken,-0.0004038810729980469,-0.0004038810729980469,0.0038547515869140625,anken
Ġvers,-0.1087646484375,-0.1087646484375,0.5654296875,Ġvers
unken,-0.0010004043579101562,-0.0010004043579101562,0.00899505615234375,unken
Ġsind,-1.07421875,-0.433349609375,0.7119140625,Ġw
.,-0.81103515625,-0.71728515625,1.0888671875,.Ċ
ĠEs,-1.8642578125,-1.8642578125,4.09765625,ĠEs
Ġsche,-1.9287109375,-0.61669921875,1.78515625,Ġist
int,-0.0016393661499023438,-0.0016393661499023438,0.01251220703125,int
",",-0.4189453125,-0.4189453125,1.6171875,","
Ġals,-0.050872802734375,-0.050872802734375,0.2042236328125,Ġals
Ġob,-0.415283203125,-0.415283203125,1.4638671875,Ġob
Ġsie,-1.0830078125,-1.0830078125,1.8759765625,Ġsie
Ġein,-3.2890625,-1.3046875,3.451171875,Ġsich
ĠGes,-4.98046875,-0.98779296875,2.619140625,ander
pr,-0.0216827392578125,-0.0216827392578125,0.1285400390625,pr
Ã¤ch,-0.0002529621124267578,-0.0002529621124267578,0.0029163360595703125,Ã¤ch
ĠfÃ¼h,-0.68798828125,-0.68798828125,2.51171875,ĠfÃ¼h
ren,-0.001422882080078125,-0.001422882080078125,0.0127716064453125,ren
",",-0.66748046875,-0.66748046875,1.6142578125,","
Ġaber,-0.7939453125,-0.7939453125,1.9404296875,Ġaber
Ġjeder,-7.53125,-1.4931640625,2.89453125,Ġes
Ġist,-1.091796875,-1.091796875,2.470703125,Ġist
Ġin,-0.310302734375,-0.310302734375,1.1904296875,Ġin
Ġseiner,-1.521484375,-1.208984375,1.7734375,Ġseinen
Ġeigenen,-0.01346588134765625,-0.01346588134765625,0.08953857421875,Ġeigenen
ĠWelt,-0.0682373046875,-0.0682373046875,0.31298828125,ĠWelt
.,-0.626953125,-0.626953125,1.5537109375,.

New Section
token,logprob_actual,logprob_max,entropy,most_likely_token
B,-3.5546875,-1.8115234375,4.6640625,1
:,-11.3203125,-1.4072265625,2.974609375,und
ĠAuf,-6.3515625,-2.3515625,6.859375,Ġ
Ġdiesem,-7.234375,-1.8505859375,4.12109375,Ġdie
ĠBild,-3.908203125,-1.8779296875,5.078125,ĠWe
Ġsieht,-2.111328125,-1.501953125,3.72265625,Ġist
